Status,Number,Date,Shipper,Consignee,Pieces,Weight (lb),Volume (ft³),Employee,Destination Agent,Volume weight (Vlb),Chargeable Weight (lb),Value,Method,Destination Port,Destination Country,Origin Port,Origin Country,Modes of Transportation,Commodities Description,Issued By Address,Destination Agent Address,Shipper Address,Consignee Address,Pieces On Hand,Weight On Hand (lb),Volume On Hand (ft³),Volume Weight On Hand (Vlb),Value On Hand,Has Understock,Understock Pieces
In Process,2385,09/09/2022,ASOGUABO,"Chiovitti Banana Co., Ltd",961,"38,392.18","4,393.50",Marie Lamare,,"45,734.72","38,392.18","16,235.23",Ocean,Philadelphia,United States,Puerto Bolivar,Ecuador,"Vessel, Containerized",Banano Cavendish Organico Fairtrade con banda; Banano Cavendish Organico Fairtrade con banda,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",1,0.00,"2,359.37","24,560.22",0.00,No,0
Delivered,2384,09/09/2022,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,1,"39,274.03","2,359.37",Marie Lamare,,"24,560.22","39,274.03","17,234.32",Ocean,Philadelphia,United States,Santa Marta,Colombia,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia","Montreal, QC H1G 3J5. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2383,09/09/2022,ASOGUABO,"Chiovitti Banana Co., Ltd",1,"42,140.04","2,359.37",Marie Lamare,,"24,560.22","42,140.04","12,863.30",Ocean,Philadelphia,United States,Puerto Bolivar,Ecuador,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2382,09/09/2022,ASOGUABO,Costco Vaughan Wet,1,"35,992.67","2,359.37",Marie Lamare,,"24,560.22","35,992.67","15,454.69",Ocean,Philadelphia,United States,Puerto Bolivar,Ecuador,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","100 Line Drive, Vaughan, ON L4H 4M2. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2378,09/09/2022,C.I. AGRICOLAS LAS FLORES S.A.S.,Courchesne Larose,1,"38,392.18","2,359.37",Marie Lamare,,"24,560.22","38,392.18","17,234.32",Ocean,Philadelphia,United States,Santa Marta,Colombia,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada",0,0.00,0.00,0.00,0.00,No,0
In Process,2376,09/09/2022,ASOGUABO,"Chiovitti Banana Co., Ltd",961,"38,392.18","4,393.50",Marie Lamare,,"45,734.72","38,392.18","14,549.27",Ocean,Philadelphia,United States,Puerto Bolivar,Ecuador,"Vessel, Containerized",Banano Cavendish Convencional Fairtrade con etiqueta; Banano Cavendish Organico Fairtrade con banda; Banano Cavendish Organico Fairtrade con banda,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",1,0.00,"2,359.37","24,560.22",0.00,No,0
Delivered,2355,09/09/2022,Coliman Pacific Corporation,Sobeys Whitby,1,"37,992.26","2,359.37",Marie Lamare,,"24,560.22","37,992.26","19,068.34",Ground,,,,,"Truck, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",,0,0.00,0.00,0.00,0.00,No,0
Delivered,2374,09/09/2022,ASOGUABO,Costco Vaughan Wet,1,"35,992.67","2,359.37",Marie Lamare,,"24,560.22","35,992.67","15,454.69",Ocean,Philadelphia,United States,Puerto Bolivar,Ecuador,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","100 Line Drive, Vaughan, ON L4H 4M2. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2381,09/09/2022,APPBOSA,Costco Vaughan Wet,1,"35,992.67","2,359.37",Marie Lamare,,"24,560.22","35,992.67","15,805.94",Ocean,Philadelphia,United States,Paita,Peru,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru","100 Line Drive, Vaughan, ON L4H 4M2. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2379,09/09/2022,APPBOSA,Costco Vaughan Wet,1,"35,992.67","2,359.37",Marie Lamare,,"24,560.22","35,992.67","15,805.94",Ocean,Philadelphia,United States,Paita,Peru,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru","100 Line Drive, Vaughan, ON L4H 4M2. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2377,09/09/2022,APPBOSA,Sobeys BCH,1,"38,392.18","2,359.37",Marie Lamare,,"24,560.22","38,392.18","16,734.78",Ocean,Toronto,Canada,Paita,Peru,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru","Montreal, QC H1G 3J5. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2362,09/09/2022,COQUIMBA,"Chiovitti Banana Co., Ltd",1,"38,432.17","2,359.37",Marie Lamare,,"24,560.22","38,432.17","12,271.56",Ocean,Philadelphia,United States,Chinandega,Nicaragua,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2365,09/01/2022,C.I. AGRICOLAS LAS FLORES S.A.S.,Courchesne Larose,1,"38,392.18","2,359.37",Marie Lamare,,"24,560.22","38,392.18","17,105.82",Ocean,Philadelphia,United States,Santa Marta,Colombia,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada",0,0.00,0.00,0.00,0.00,No,0
In Process,2370,09/01/2022,ASOGUABO,"Chiovitti Banana Co., Ltd",961,"38,392.18","4,393.50",Marie Lamare,,"45,734.72","38,392.18","16,114.18",Ocean,Philadelphia,United States,Puerto Bolivar,Ecuador,"Vessel, Containerized",Banano Cavendish Organico Fairtrade con banda; Banano Cavendish Organico Fairtrade con banda,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",1,0.00,"2,359.37","24,560.22",0.00,No,0
In Process,2364,09/01/2022,ASOGUABO,"Chiovitti Banana Co., Ltd",961,"38,392.18","4,393.50",Marie Lamare,,"45,734.72","38,392.18","14,440.78",Ocean,Philadelphia,United States,Puerto Bolivar,Ecuador,"Vessel, Containerized",Banano Cavendish Organico Fairtrade con banda; Banano Cavendish Convencional Fairtrade con etiqueta; Banano Cavendish Organico Fairtrade con banda,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",1,0.00,"2,359.37","24,560.22",0.00,No,0
Delivered,2369,09/01/2022,ASOGUABO,"Chiovitti Banana Co., Ltd",1,"38,392.18","2,359.37",Marie Lamare,,"24,560.22","38,392.18","12,767.39",Ocean,Philadelphia,United States,Puerto Bolivar,Ecuador,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2368,09/01/2022,ASOGUABO,Costco Vaughan Wet,1,"35,992.67","2,359.37",Marie Lamare,,"24,560.22","35,992.67","15,339.46",Ocean,Philadelphia,United States,Puerto Bolivar,Ecuador,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","100 Line Drive, Vaughan, ON L4H 4M2. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2344,09/01/2022,Coliman Pacific Corporation,Sobeys Whitby,1,0.00,"2,359.37",Marie Lamare,,"24,560.22","24,560.22","19,227.26",Ground,Toronto,Canada,,,"Truck, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",,0,0.00,0.00,0.00,0.00,No,0
Delivered,2371,09/01/2022,APPBOSA,Sobeys BCH,1,"38,392.18","2,359.37",Marie Lamare,,"24,560.22","38,392.18","16,610.00",Ocean,Philadelphia,United States,Paita,Peru,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru","Montreal, QC H1G 3J5. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2367,09/01/2022,APPBOSA,Costco Vaughan Wet,1,"35,992.67","2,359.37",Marie Lamare,,"24,560.22","35,992.67","15,688.08",Ocean,Philadelphia,United States,Paita,Peru,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru","100 Line Drive, Vaughan, ON L4H 4M2. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2366,09/01/2022,APPBOSA,Costco Vaughan Wet,1,"35,992.67","2,359.37",Marie Lamare,,"24,560.22","35,992.67","15,688.08",Ocean,Philadelphia,United States,Paita,Peru,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru","100 Line Drive, Vaughan, ON L4H 4M2. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2363,09/01/2022,APPBOSA,Sobeys BCH,1,"38,392.18","2,359.37",Marie Lamare,,"24,560.22","38,392.18","16,610.00",Ocean,Philadelphia,United States,Paita,Peru,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru","Montreal, QC H1G 3J5. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2307,09/01/2022,COQUIMBA,"Chiovitti Banana Co., Ltd",1,"38,400.01","2,359.37",Marie Lamare,,"24,560.22","38,400.01","12,263.96",Ocean,Philadelphia,United States,Chinandega,Nicaragua,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2360,08/26/2022,ASOGUABO,Sobeys BCH,1,0.00,"2,360.36",Marie Lamare,,"24,570.49",0.00,"17,100.52",Ocean,Philadelphia,United States,Santa Marta,Colombia,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","Montreal, QC H1G 3J5. Canada",0,0.00,0.00,0.00,0.00,No,0
In Process,2359,08/26/2022,ASOGUABO,"Chiovitti Banana Co., Ltd",961,"38,392.18","4,394.48",Marie Lamare,,"45,745.00","38,392.18","16,109.18",Ocean,Philadelphia,United States,Puerto Bolivar,Ecuador,"Vessel, Containerized",Banano Cavendish Organico Fairtrade con banda; Banano Cavendish Organico Fairtrade con banda,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",1,0.00,"2,360.36","24,570.49",0.00,No,0
Delivered,2358,08/26/2022,ASOGUABO,"Chiovitti Banana Co., Ltd",1,0.00,"2,360.36",Marie Lamare,,"24,570.49",0.00,"12,763.43",Ocean,Philadelphia,United States,Puerto Bolivar,Ecuador,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2357,08/26/2022,ASOGUABO,Costco Vaughan Wet,1,0.00,"2,360.36",Marie Lamare,,"24,570.49",0.00,"15,334.70",Ocean,Philadelphia,United States,Puerto Bolivar,Ecuador,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","100 Line Drive, Vaughan, ON L4H 4M2. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2353,08/26/2022,C.I. AGRICOLAS LAS FLORES S.A.S.,Courchesne Larose,1,0.00,"2,360.36",Marie Lamare,,"24,570.49",0.00,"17,100.52",Ocean,Philadelphia,United States,Santa Marta,Colombia,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada",0,0.00,0.00,0.00,0.00,No,0
In Process,2352,08/26/2022,ASOGUABO,"Chiovitti Banana Co., Ltd",961,"38,392.18","4,394.48",Marie Lamare,,"45,745.00","38,392.18","14,770.88",Ocean,Philadelphia,United States,Puerto Bolivar,Ecuador,"Vessel, Containerized",Banano Cavendish Organico Fairtrade con banda; Banano Cavendish Convencional Fairtrade con etiqueta; Banano Cavendish Organico Fairtrade con banda,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",1,0.00,"2,360.36","24,570.49",0.00,No,0
Delivered,2338,08/26/2022,Coliman Pacific Corporation,Sobeys Whitby,1,0.00,"2,360.36",Marie Lamare,,"24,570.49","24,570.49","20,054.30",Ground,Toronto,Canada,,,"Truck, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",,0,0.00,0.00,0.00,0.00,No,0
Delivered,2350,08/26/2022,ASOGUABO,Costco Vaughan Wet,1,0.00,"2,360.36",Marie Lamare,,"24,570.49",0.00,"15,334.70",Ocean,Philadelphia,United States,Puerto Bolivar,Ecuador,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","100 Line Drive, Vaughan, ON L4H 4M2. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2372,08/26/2022,ASOGUABO,Courchesne Larose,1,0.00,"2,360.36",Marie Lamare,,"24,570.49",0.00,"16,114.18",Ocean,Philadelphia,United States,Puerto Bolivar,Ecuador,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2356,08/26/2022,APPBOSA,Costco Vaughan Wet,1,0.00,"2,360.36",Marie Lamare,,"24,570.49",0.00,"15,683.22",Ocean,Philadelphia,United States,Paita,Peru,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru","100 Line Drive, Vaughan, ON L4H 4M2. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2354,08/26/2022,APPBOSA,Costco Vaughan Wet,1,0.00,"2,360.36",Marie Lamare,,"24,570.49",0.00,"15,683.22",Ocean,Philadelphia,United States,Paita,Peru,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru","100 Line Drive, Vaughan, ON L4H 4M2. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2351,08/26/2022,APPBOSA,Sobeys BCH,1,0.00,"2,360.36",Marie Lamare,,"24,570.49",0.00,"16,604.85",Ocean,Philadelphia,United States,Paita,Peru,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru","Montreal, QC H1G 3J5. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2340,08/26/2022,COQUIMBA,"Chiovitti Banana Co., Ltd",1,0.00,"2,360.36",Marie Lamare,,"24,570.49",0.00,"12,241.15",Ocean,Philadelphia,United States,Chinandega,Nicaragua,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2373,08/19/2022,C.I. AGRICOLAS LAS FLORES S.A.S.,Courchesne Larose,1,0.00,"2,360.36",Marie Lamare,,"24,570.49",0.00,"17,105.82",Ocean,Philadelphia,United States,Santa Marta,Colombia,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2346,08/19/2022,C.I. AGRICOLAS LAS FLORES S.A.S.,Sobeys BCH,1,0.00,"2,360.36",Marie Lamare,,"24,570.49",0.00,"17,063.42",Ocean,Philadelphia,United States,Santa Marta,Colombia,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia","Montreal, QC H1G 3J5. Canada",0,0.00,0.00,0.00,0.00,No,0
In Process,2349,08/19/2022,ASOGUABO,"Chiovitti Banana Co., Ltd",961,0.00,"2,360.36",Marie Lamare,,"24,570.49",0.00,"16,259.71",Ocean,Philadelphia,United States,Puerto Bolivar,Ecuador,"Vessel, Containerized",Banano Cavendish Organico Fairtrade con banda; Banano Cavendish Organico Fairtrade con banda,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",1,0.00,"2,360.36","24,570.49",0.00,No,0
Delivered,2348,08/19/2022,ASOGUABO,"Chiovitti Banana Co., Ltd",1,0.00,"2,360.36",Marie Lamare,,"24,570.49",0.00,"12,921.22",Ocean,Philadelphia,United States,Puerto Bolivar,Ecuador,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2347,08/19/2022,ASOGUABO,Costco Vaughan Wet,1,0.00,"2,360.36",Marie Lamare,,"24,570.49",0.00,"15,475.32",Ocean,Philadelphia,United States,Puerto Bolivar,Ecuador,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","100 Line Drive, Vaughan, ON L4H 4M2. Canada",0,0.00,0.00,0.00,0.00,No,0
In Process,2342,08/19/2022,ASOGUABO,"Chiovitti Banana Co., Ltd",961,0.00,"2,360.36",Marie Lamare,,"24,570.49",0.00,"14,924.31",Ocean,Philadelphia,United States,Puerto Bolivar,Ecuador,"Vessel, Containerized",Banano Cavendish Convencional Fairtrade con etiqueta; Banano Cavendish Organico Fairtrade con banda; Banano Cavendish Organico Fairtrade con banda,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",1,0.00,"2,360.36","24,570.49",0.00,No,0
Delivered,2321,08/19/2022,Coliman Pacific Corporation,Sobeys Whitby,1,0.00,"2,360.36",Marie Lamare,,"24,570.49","24,570.49","20,054.30",Ground,,,,,"Truck, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",,0,0.00,0.00,0.00,0.00,No,0
Delivered,2345,08/19/2022,APPBOSA,Costco Vaughan Wet,1,0.00,"2,360.36",Marie Lamare,,"24,570.49",0.00,"15,649.20",Ocean,Philadelphia,United States,Paita,Peru,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru","100 Line Drive, Vaughan, ON L4H 4M2. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2343,08/19/2022,APPBOSA,Costco Vaughan Wet,1,0.00,"2,360.36",Marie Lamare,,"24,570.49",0.00,"15,649.20",Ocean,Philadelphia,United States,Paita,Peru,Barge,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru","100 Line Drive, Vaughan, ON L4H 4M2. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2341,08/19/2022,APPBOSA,Sobeys BCH,1,0.00,"2,360.36",Marie Lamare,,"24,570.49",0.00,"16,568.83",Ocean,Philadelphia,United States,Paita,Peru,Barge,,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru","Montreal, QC H1G 3J5. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2339,08/19/2022,ASOGUABO,Costco Vaughan Wet,1,0.00,"2,360.36",Marie Lamare,,"24,570.49",0.00,"15,475.32",Ocean,Philadelphia,United States,Puerto Bolivar,Ecuador,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador","100 Line Drive, Vaughan, ON L4H 4M2. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,2328,08/19/2022,COQUIMBA,"Chiovitti Banana Co., Ltd",1,"38,400.01","2,359.37",Marie Lamare,,"24,560.22","38,400.01","12,255.41",Ocean,Philadelphia,United States,Chinandega,Nicaragua,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada",0,0.00,0.00,0.00,0.00,No,0
Delivered,241,08/18/2022,Coliman Pacific Corporation,Sobeys Whitby,1,0.00,"2,360.36",Marie Lamare,,"24,570.49","24,570.49","20,068.30",Ground,,,,,"Road, Other",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",,0,0.00,0.00,0.00,0.00,No,0
On Hand,2296,08/16/2022,Coliman Pacific Corporation,"Equifruit, Inc.",1,0.00,"2,360.36",Marie Lamare,,"24,570.49","24,570.49","19,226.41",Ground,,,,,"Truck, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",1,0.00,"2,360.36","24,570.49","19,226.41",No,0
Delivered,2334,08/12/2022,C.I. AGRICOLAS LAS FLORES S.A.S.,"Equifruit, Inc.",1,"38,392.18","2,360.43",Marie Lamare,,"24,571.25","38,392.18","17,083.30",Ocean,Philadelphia,United States,Santa Marta,Colombia,"Vessel, Containerized",,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,"Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",0,0.00,0.00,0.00,0.00,No,0
