Status,Number,Seller,Carrier,Amount,Quantity,Invoiced,Departure Date,Arrival Date,Port of Arrival,PARS number,Shipping Date,ISF,Amount (CAD),Unbilled Balance (CAD),Unpaid Balance (CAD),Temperature,Job:Description,Job:Expense,Job:Income,Job:Customer,Type,Attachments,Partially Received,Received Quantity,Reference,Date,Employee,Buyer,Job,Weight (lb),Volume (ft³),Approved By,Approved Date,Payment Terms,Incoterms,Notes,Currency,Billing Address,Shipping Address,Seller Address,Modes of Transportation,Last Event,Online,Exchange Rate,Is Cancelled,Reverse Exchange Rate,Paid,Division,Template Name,Tax Amt. (CAD),Amt. Before Tax (CAD),Other Charges (CAD),Items Amount (CAD),Online Creator,Is Printed,Pallets,Ventilation,Container#,Bill of Lading,US Customs,Canadian Customs,Customer,Remark,Examination,Job:Due Date,Temperature Recorder,Band Packaging,Sticker Packaging,Cases Packaging,Cornerboards Packaging,Port of Loading,Customs Clearance,Buyer:Name,Buyer:Account Number
Delivered,3836,ASOGUABO,ONE,USD 13732.57,960,Yes,10/26/24,11/6/24,Philadelphia,,11/11/24,Yes,"18,978.41",0,0,13.9,,"27,801.64","31,954.93",,Unknown,No,No,960,,10/17/24,David Melo,"Equifruit, Inc.",3836,"38,392.18","2,034.12",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.72,No,1.38,Yes,,,0,"18,978.41",0,"18,978.41",,No,Tipo CHEP,25,CXRU1322310,ONEYGYEE18838600,<none>,<none>,,,,11/12/24,,,,,Plastico,Guayaquil,,"Equifruit, Inc.",
Delivered,3910,ASOGUABO,ZIM,USD 13737.20,960,Yes,10/27/24,11/8/24,Philadelphia,,11/14/24,Yes,"18,984.81",0,0,13.9,,"29,581.26","34,697.63",,Unknown,No,No,960,,10/17/24,David Melo,"Equifruit, Inc.",3910,"38,392.18","2,034.12",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.72,No,1.38,Yes,,,0,"18,984.81",0,"18,984.81",,No,Tipo CHEP,25,ZMOU8855754,ZIMUGYL00011897,<none>,<none>,,,,11/15/24,,,,,Plastico reciclado,Guayaquil,,"Equifruit, Inc.",
Delivered,3928,ASOGUABO,ONE,USD 12946.73,906,Yes,10/26/24,11/6/24,Philadelphia,,11/12/24,Yes,"17,892.37",0,0,13.9,,"27,569.36","28,269.24",,Unknown,No,No,906,,10/17/24,David Melo,"Equifruit, Inc.",3928,"36,232.62","1,919.71",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.72,No,1.38,Yes,,,0,"17,892.37",0,"17,892.37",,No,Walk Global/Escobar,25,SZLU9634328,ONEYGYEE18836400,<none>,<none>,,,,11/12/24,,,,,Plastico,Guayaquil,,"Equifruit, Inc.",
Delivered,3909,ASOGUABO,Seaboard,USD 13032.00,900,Yes,10/25/24,11/18/24,Houston,,11/15/24,Yes,"18,010.22",0,0,13.9,,"28,754.10","33,947.04",,Unknown,No,No,900,,10/17/24,David Melo,"Equifruit, Inc.",3909,"35,992.67","1,906.99",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.72,No,1.38,Yes,,,0,"18,010.22",0,"18,010.22",,No,Walk Global/Escobar,25,BMOU9245686,SMLU8288106A,<none>,<none>,,,,10/17/24,,,,,Plastico,Guayaquil,,"Equifruit, Inc.",
Delivered,3908,ASOGUABO,Maersk,USD 12718.00,900,Yes,10/26/24,11/11/24,Philadelphia,,11/18/24,Yes,"17,576.28",0,0,13.9,,"27,748.65","33,778.39",,Unknown,No,No,900,,10/17/24,David Melo,"Equifruit, Inc.",3908,"35,992.67","1,906.99",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.72,No,1.38,Yes,,,0,"17,576.28",0,"17,576.28",,No,Walk Global/Escobar,25,MNBU3857074,MAEU245051723,<none>,<none>,,,,11/23/24,,,,,Plastico reciclado,Puerto Bolivar,,"Equifruit, Inc.",
Delivered,3906,ASOGUABO,Maersk,USD 12672.00,900,Yes,10/26/24,11/11/24,Hueneme,,11/14/24,Yes,"17,512.70",0,0,13.9,,"25,600.67","31,943.69",,Unknown,No,No,900,,10/17/24,David Melo,"Equifruit, Inc.",3906,"35,992.67","1,906.99",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.72,No,1.38,Yes,,,0,"17,512.70",0,"17,512.70",,No,Walk Global/Escobar,25,MNBU0529446,MAEU244994684,<none>,<none>,,,,11/18/24,,,,,Plastico reciclado,Puerto Bolivar,,"Equifruit, Inc.",
Delivered,3905,PRIECOR S.A.,Maersk,USD 12690.00,900,Yes,10/26/24,11/11/24,Philadelphia,,11/16/24,Yes,"17,537.58",0,0,13.9,,"27,318.88","34,055.46",,Unknown,No,No,900,,10/17/24,David Melo,"Equifruit, Inc.",3905,"35,991.00","1,908.00",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Avenida 25 de Junio y Napoleón Mera. Edificio Contempo, Machala, Ecuador",,,No,0.72,No,1.38,Yes,,,0,"17,537.58",0,"17,537.58",,No,Walk Global/Escobar,25,MNBU3967981,MAEU245791982,<none>,<none>,,,,11/20/24,,,,,Plastico,Puerto Bolivar,,"Equifruit, Inc.",
Delivered,3876,C.I. LA SAMARIA S.A.S,Seaboard,USD 13440.00,960,Yes,10/17/24,10/27/24,Philadelphia,,10/30/24,Yes,"18,567.36",0,0,13.9,,"26,368.06","32,599.53",,Unknown,No,No,960,,10/16/24,David Melo,"Equifruit, Inc.",3876,0,0,,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Cra. 1 No. 22-58 Ed. Bahía Centro Piso 4, Santa Marta, Colombia",,,No,0.72,No,1.38,Yes,,,0,"18,567.36",0,"18,567.36",,No,Standard Americano,25,SZLU9299554,SMLU8274773A,<none>,<none>,,,,11/5/24,,,,,Plastico,Santa Marta,Canada Inbond,"Equifruit, Inc.",
Delivered,3902,Coliman Pacific Corporation,,USD 17155.20,960,Yes,10/17/24,10/19/24,,,10/19/24,No,"23,519.78",0,0,13.9,,"29,914.64","29,556.74",,Unknown,No,No,960,,10/11/24,David Melo,"Equifruit, Inc.",3902,"38,392.18","2,034.12",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",,,No,0.73,No,1.37,Yes,,,0,"23,519.78",0,"23,519.78",,No,Chep,25,,,<none>,<none>,,,,10/19/24,,,,,Plastico,"Pharr, Texas",,"Equifruit, Inc.",
Delivered,3898,Surgesa S.A.,Maersk,USD 12807.00,900,Yes,10/26/24,11/11/24,Philadelphia,,11/15/24,Yes,"17,558.40",0,0,13.9,,"27,829.30","33,778.39",,Unknown,No,No,900,,10/11/24,David Melo,"Equifruit, Inc.",3898,"35,992.67","1,906.99",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",,,No,0.73,No,1.37,Yes,,,0,"17,558.40",0,"17,558.40",,No,Walk Global/Escobar,25,MSWU0111103,MAEU245591110,<none>,<none>,,,,11/22/24,,,,,Plastico,Puerto Bolivar,,"Equifruit, Inc.",
Delivered,3891,Surgesa S.A.,Maersk,USD 12807.00,900,Yes,10/26/24,11/11/24,Philadelphia,,11/14/24,Yes,"17,558.40",0,0,13.9,,"26,129.76","32,028.53",,Unknown,No,No,900,,10/11/24,David Melo,"Equifruit, Inc.",3891,"35,992.67","1,906.99",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",,,No,0.73,No,1.37,Yes,,,0,"17,558.40",0,"17,558.40",,No,Walk Global/Escobar,25,MNBU3086207,MAEU245173524,<none>,<none>,,,,11/19/24,,,,,Plastico,Puerto Bolivar,,"Equifruit, Inc.",
Delivered,3897,Marplantis Organic Sustainable Agriculture,ONE,USD 13392.00,960,Yes,10/26/24,11/13/24,Philadelphia,,11/20/24,Yes,"18,360.43",0,0,13.9,,"29,110.16","32,926.92",,Unknown,No,No,960,,10/11/24,David Melo,"Equifruit, Inc.",3897,"38,390.40",0,,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",,,No,0.73,No,1.37,Yes,,,0,"18,360.43",0,"18,360.43",,No,Tipo CHEP,25,TTNU8443045,ONEYGYEE18944400,<none>,<none>,,,,11/17/24,,,,,Plastico,Guayaquil,,"Equifruit, Inc.",
Delivered,3890,Marplantis Organic Sustainable Agriculture,ONE,USD 12690.00,900,Yes,10/26/24,11/6/24,Philadelphia,,11/11/24,Yes,"17,397.99",0,0,13.9,,"27,773.66","33,922.94",,Unknown,No,No,900,,10/11/24,David Melo,"Equifruit, Inc.",3890,"35,992.67","1,906.99",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",,,No,0.73,No,1.37,Yes,,,0,"17,397.99",0,"17,397.99",,No,Walk Global/Escobar,25,TTNU8965420,ONEYGYEE18796900,<none>,<none>,,,,11/16/24,,,,,Plastico,Guayaquil,,"Equifruit, Inc.",
Delivered,3888,Marplantis Organic Sustainable Agriculture,Maersk,USD 12690.00,900,Yes,10/26/24,11/11/24,Philadelphia,,11/14/24,Yes,"17,397.99",0,0,13.9,,"27,619.53","33,778.39",,Unknown,No,No,900,,10/11/24,David Melo,"Equifruit, Inc.",3888,"35,992.67","1,906.99",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",,,No,0.73,No,1.37,Yes,,,0,"17,397.99",0,"17,397.99",,No,Walk Global/Escobar,25,MNBU3074269,MAEU245173512,<none>,<none>,,,,11/21/24,,,,,Plastico,Puerto Bolivar,,"Equifruit, Inc.",
Delivered,3889,Marplantis Organic Sustainable Agriculture,ZIM,USD 12690.00,900,Yes,10/27/24,11/8/24,Philadelphia,,11/13/24,Yes,"17,397.99",0,0,13.9,,"28,100.00","34,017.11",,Unknown,No,No,900,,10/11/24,David Melo,"Equifruit, Inc.",3889,"35,992.67","1,906.99",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",,,No,0.73,No,1.37,Yes,,,0,"17,397.99",0,"17,397.99",,No,Walk Global/Escobar,25,ZMOU8941791,ZIMUGYL00011898,<none>,<none>,,,,11/18/24,,,,,Plastico,Guayaquil,,"Equifruit, Inc.",
Delivered,3901,C.I. AGRICOLAS LAS FLORES S.A.S.,Seaboard,USD 13536.00,960,Yes,10/24/24,11/3/24,Philadelphia,,11/6/24,Yes,"18,557.86",0,0,13.9,,"27,750.66","32,693.07",,Unknown,No,No,960,,10/11/24,David Melo,"Equifruit, Inc.",3901,"38,392.18","2,034.12",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",,,No,0.73,No,1.37,Yes,,,0,"18,557.86",0,"18,557.86",,No,Chep,25,SEGU9501656,SMLU8287705A,<none>,<none>,,,,11/13/24,,,,,Carton,Santa Marta,,"Equifruit, Inc.",
Delivered,3878,C.I. AGRICOLAS LAS FLORES S.A.S.,Seaboard,USD 13536.00,960,Yes,10/24/24,11/3/24,Philadelphia,,11/6/24,Yes,"18,557.86",0,0,13.9,,"27,874.64","34,377.26",,Unknown,No,No,960,,10/11/24,David Melo,"Equifruit, Inc.",3878,"38,392.18","2,034.12",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",,,No,0.73,No,1.37,Yes,,,0,"18,557.86",0,"18,557.86",,No,Chep,25,SZLU9301630,SMLU8287691A,<none>,<none>,,,,11/8/24,,,,,Carton,Santa Marta,,"Equifruit, Inc.",
Delivered,3900,Coliman Pacific Corporation,TQL,USD 12866.40,720,Yes,10/14/24,10/18/24,,,10/18/24,No,"17,639.83",0,0,13.9,,"21,914.12","22,159.54",,Unknown,No,No,720,,10/11/24,David Melo,"Equifruit, Inc.",3900,"28,794.14","1,525.59",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",,,No,0.73,No,1.37,Yes,,,0,"17,639.83",0,"17,639.83",,No,Chep,25,,,<none>,<none>,,,,10/17/24,,,,,Plastico,"Pharr, Texas",,"Equifruit, Inc.",
Delivered,3899,Marplantis Organic Sustainable Agriculture,Maersk,USD 13392.00,960,Yes,10/19/24,11/4/24,Philadelphia,,11/6/24,Yes,"18,360.43",0,0,13.9,,"28,622.30","32,622.91",,Unknown,No,No,960,,10/11/24,David Melo,"Equifruit, Inc.",3899,"38,390.40",0,,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",,,No,0.73,No,1.37,Yes,,,0,"18,360.43",0,"18,360.43",,No,Tipo CHEP,25,MNBU0266139,MAEU245590846,<none>,<none>,,,,11/11/24,,,,,Plastico,Puerto Bolivar,,"Equifruit, Inc.",
Delivered,3886,Coliman Pacific Corporation,TQL,USD 14234.40,720,Yes,11/12/24,11/14/24,,,11/14/24,No,"19,615.00",0,0,13.9,,"26,017.62","28,345.03",,Unknown,No,No,720,,10/10/24,David Melo,"Equifruit, Inc.",3886,"28,794.14","1,525.59",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",,,No,0.73,No,1.38,Yes,,,0,"19,615.00",0,"19,615.00",,No,Chep,25,,,<none>,<none>,,,,11/14/24,,,,,Plastico,"Nogales, Arizona",,"Equifruit, Inc.",
Delivered,3894,Coliman Pacific Corporation,Megacorp,USD 17155.20,960,Yes,11/2/24,11/6/24,,,11/6/24,No,"23,639.87",0,0,13.9,,"29,827.56","32,693.07",,Unknown,No,No,960,,10/10/24,David Melo,"Equifruit, Inc.",3894,"38,392.18","2,034.12",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",,,No,0.73,No,1.38,Yes,,,0,"23,639.87",0,"23,639.87",,No,Chep,25,,,<none>,<none>,,,,11/6/24,,,,,Plastico,"Pharr, Texas",,"Equifruit, Inc.",
Delivered,3893,Coliman Pacific Corporation,,USD 16533.00,900,Yes,11/8/24,11/12/24,,,11/12/24,No,"22,782.47",0,0,13.9,,"28,801.26","33,922.94",,Unknown,No,No,900,,10/10/24,David Melo,"Equifruit, Inc.",3893,"35,992.67","1,906.99",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",,,No,0.73,No,1.38,Yes,,,0,"22,782.47",0,"22,782.47",,No,Chep,25,,,<none>,<none>,,,,11/16/24,,,,,Plastico,"Pharr, Texas",,"Equifruit, Inc.",
Delivered,3892,Coliman Pacific Corporation,,USD 16533.00,900,Yes,11/9/24,11/13/24,,,11/13/24,No,"22,782.47",0,0,13.9,,"28,885.26","34,055.46",,Unknown,No,No,900,,10/10/24,David Melo,"Equifruit, Inc.",3892,"35,992.67","1,906.99",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",,,No,0.73,No,1.38,Yes,,,0,"22,782.47",0,"22,782.47",,No,Chep,25,,,<none>,<none>,,,,11/18/24,,,,,Plastico,"Pharr, Texas",,"Equifruit, Inc.",
Delivered,3887,Coliman Pacific Corporation,,USD 17001.00,900,Yes,11/7/24,11/7/24,,,11/7/24,No,"23,427.38",0,0,13.9,,"25,735.32","31,525.61",,Unknown,No,No,900,,10/10/24,David Melo,"Equifruit, Inc.",3887,"35,992.67","1,906.99",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",,,No,0.73,No,1.38,Yes,,,0,"23,427.38",0,"23,427.38",,No,Chep,25,,,<none>,<none>,,,,11/8/24,,,,,Plastico,"Nogales, Arizona",,"Equifruit, Inc.",
Delivered,3872,Coliman Pacific Corporation,,USD 14234.40,720,Yes,11/5/24,11/7/24,,,11/7/24,No,"19,615.00",0,0,13.9,,"25,967.82","28,143.29",,Unknown,No,No,720,,10/10/24,David Melo,"Equifruit, Inc.",3872,"28,794.14","1,525.59",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",,,No,0.73,No,1.38,Yes,,,0,"19,615.00",0,"19,615.00",,No,Chep,25,,,<none>,<none>,,,,11/8/24,,,,,Plastico,"Nogales, Arizona",,"Equifruit, Inc.",
Delivered,3871,Coliman Pacific Corporation,TQL,USD 17155.20,960,Yes,11/1/24,11/4/24,,,11/4/24,No,"23,639.87",0,0,13.9,,"29,770.33","32,646.30",,Unknown,No,No,960,,10/10/24,David Melo,"Equifruit, Inc.",3871,"38,392.18","2,034.12",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",,,No,0.73,No,1.38,Yes,,,0,"23,639.87",0,"23,639.87",,No,Chep,25,,,<none>,<none>,,,,11/4/24,,,,,Plastico,"Pharr, Texas",,"Equifruit, Inc.",
Delivered,3870,Coliman Pacific Corporation,TQL,USD 16533.00,900,Yes,10/31/24,11/3/24,,,11/3/24,No,"22,782.47",0,0,13.9,,"28,731.52","33,609.73",,Unknown,No,No,900,,10/10/24,David Melo,"Equifruit, Inc.",3870,"35,992.67","1,906.99",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",,,No,0.73,No,1.38,Yes,,,0,"22,782.47",0,"22,782.48",,No,Chep,25,,,<none>,<none>,,,,11/7/24,,,,,Plastico,"Pharr, Texas",,"Equifruit, Inc.",
Delivered,3869,Coliman Pacific Corporation,,USD 16533.00,900,Yes,11/5/24,11/9/24,,,11/9/24,No,"22,782.47",0,0,13.9,,"28,841.19","33,682.01",,Unknown,No,No,900,,10/10/24,David Melo,"Equifruit, Inc.",3869,"35,992.67","1,906.99",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",,,No,0.73,No,1.38,Yes,,,0,"22,782.47",0,"22,782.47",,No,Chep,25,,,<none>,<none>,,,,11/13/24,,,,,Plastico,"Pharr, Texas",,"Equifruit, Inc.",
Delivered,3868,Coliman Pacific Corporation,Megacorp,USD 16533.00,900,Yes,10/29/24,11/2/24,,,11/2/24,No,"22,782.47",0,0,13.9,,"28,748.67","33,682.01",,Unknown,No,No,900,,10/10/24,David Melo,"Equifruit, Inc.",3868,"35,992.67","1,906.99",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",,,No,0.73,No,1.38,Yes,,,0,"22,782.47",0,"22,782.47",,No,Chep,25,,,<none>,<none>,,,,11/6/24,,,,,Plastico,"Pharr, Texas",,"Equifruit, Inc.",
Delivered,3867,Coliman Pacific Corporation,Megacorp,USD 16533.00,900,Yes,10/29/24,11/2/24,,,11/2/24,No,"22,782.47",0,0,13.9,,"28,757.67","33,585.64",,Unknown,No,No,900,,10/10/24,David Melo,"Equifruit, Inc.",3867,"35,992.67","1,906.99",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",,,No,0.73,No,1.38,Yes,,,0,"22,782.47",0,"22,782.47",,No,Chep,25,,,<none>,<none>,,,,11/5/24,,,,,Carton,"Pharr, Texas",,"Equifruit, Inc.",
Delivered,3881,Hacienda Celia María C.A.,Maersk,USD 12807.00,900,Yes,10/19/24,11/4/24,Philadelphia,,11/11/24,Yes,"17,577.61",0,0,13.9,,"27,722.75","33,922.94",,Unknown,No,No,900,,10/9/24,David Melo,"Equifruit, Inc.",3881,0,"1,908.00",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Luque 127 y Pedro Carbo, Guayaquil, Ecuador",,,No,0.73,No,1.37,Yes,,,0,"17,577.61",0,"17,577.61",,No,Walk Global/Escobar,25,MWCU5263134,MAEU245051484,<none>,<none>,,,,11/15/24,,,,,Plastico,Puerto Bolivar,,"Equifruit, Inc.",
Delivered,3883,APPBOSA,Maersk,USD 13296.00,960,Yes,10/26/24,11/11/24,Philadelphia,,11/18/24,Yes,"18,248.76",0,0,13.9,,"27,439.60","32,183.50",,Unknown,No,No,960,,10/9/24,David Melo,"Equifruit, Inc.",3883,"38,392.18","2,034.12",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru",,,No,0.73,No,1.37,Yes,,,0,"18,248.76",0,"18,248.76",,No,Chep,25,MNBU3380309,MAEU245618546,<none>,<none>,,,,11/15/24,,,,,Plastico,Paita,,"Equifruit, Inc.",
Delivered,3884,COQUIMBA,Maersk,USD 9724.80,960,Yes,10/26/24,11/6/24,Philadelphia,,11/7/24,Yes,"13,347.29",0,"6,739.28",13.9,,"25,237.82","29,743.63",,Unknown,No,No,960,,10/9/24,David Melo,"Equifruit, Inc.",3884,"38,392.18","2,034.12",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua",,,No,0.73,No,1.37,No,,,0,"13,347.29",0,"13,347.29",,No,Standard Americano,25,MNBU3637790,MAEU245539355,<none>,<none>,,,,11/10/24,,,,,Plastico,Puerto Cortes,,"Equifruit, Inc.",
