"Status","Job:Number","Incoming Shipment:Name","Purchase Order:Seller","Purchase Order:Carrier","Purchase Order:Container#","Purchase Order:Bill of Lading","Purchase Order:Harvest date","Purchase Order:Departure Date","Purchase Order:Arrival Date","Part Number","Item Definition:Categories","Pieces","Purchase Order:Customer","Sales Order:Buyer","Purchase Order:Shipping Date","Cargo Release:Purchase Order","Incoming Shipment:x dock date","Incoming Shipment:Terminal","Purchase Order:Port of Arrival","Purchase Order:ISF","Purchase Order:ramass_au_port_par","Purchase Order:transporteur_local","Purchase Order:US Customs","Purchase Order:Canadian Customs","Purchase Order:instructions_livraison_envoyes","Purchase Order:PARS number","Purchase Order:Examination","Purchase Order:Remark","Purchase Order:Temperature","Purchase Order:Ventilation","Purchase Order:Pallets","Purchase Order:Number","Incoming Shipment:Container Number","Incoming Shipment:Master Waybill","Sales Order:Billing Client","Warehouse Receipt Date","Departure Date","Arrival Date","Description","Synced to Logistico","Incoming Shipment:Waybill Number","Package","Length (in)","Height (in)","Width (in)","Weight (lb)","Volume (ft³)","Pickup Order:Number","Location Code","Location Description","Container","Piece Weight (lb)","Piece Volume (ft³)","Warehouse Provider","Model","Serial","Invoice Number","Purchase Order Number","Lot Number","Warehouse Receipt","Pickup Order","Cargo Release","Waybill (out)","Master Waybill (out)","Waybill (in)","Master Waybill (in)","Shipper","Consignee","WHR Shipper","WHR Consignee","WHR Supplier","Supplier","Issued By","Destination Agent","WHR Destination Agent","Inland Carrier","Carrier (out)","Carrier (in)","Released to","Booking #","Notify Party     ","Place of Delivery","Entry Date","Out Date","Dangerous","Schedule B Code","Schedule B Description","Include EEI","License Type","Export Code","Notes","Quantity","Unitary Value","Value","Unit","Attachments","Item ID","VIN","Tracking Number","First External Tracking Number","Pallet ID","Modes of Transportation","Origin Port","Destination Port","Secondary Description","Dimensions","Entry Number","G.O. Number","C.F.S. Number","Customs Entry Date","Contained Pieces","Arrival Date (Incoming)","Cargo Release P.O.","Volume weight (Vlb)","Chargeable Weight (lb)","Ventilation Setup","Temperature Setup","Generator Setup","Job Number","Sales Order Number","In Task","In Pallet","Previous Location","Release Order","Is Overstock","Unidentified","Container Number","Contained Descriptions","Contained Part Numbers","Vehicle Year","Vehicle Make","Vehicle Model","Vehicle Trim","Vehicle Class","Vehicle Type","Vehicle Manufacturer","Vehicle Body Type","Vehicle Country","Vehicle Engine Type","Vehicle Title Number","Vehicle Title State","Contained Item","Commodity Type","HTS","Manufacturer","Country","Is Cancelled","PO Line","SO Line","Expiration Date","Expired","On Hold","Hold Reason","Tracking #s","Requested Date","Promised Date","Lead Time","Pickup Date","Delivery Date","Imported Warehouse Receipt Number","Imported Pickup Order Number","Waybill Notes","NCM Code","Seal Number 1","Seal Number 2","Ship By","ETA Original ","Last event","Vessel arrived at Final POD","Vessel arrived at Final POD Date","Container Discharge at Final POD","Container Discharge at Final POD Date","Container Departure from Final POD","Container Departure from Final POD Date","Container Delivery to Consignee","Container Delivery to Consignee Date","Container Empty Return Depot","Container Empty Return Depot Date","Incoming Shipment:Notify Party     "
"On Hand","4554","4554","Marplantis Organic Sustainable Agriculture","Maersk","SUDU9010673","MAEU248159705",,"28/12/2024","13/01/2025","007ECMAR",,"900",,,"13/01/2025",,,,"Hueneme","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Walk Global/Escobar","4554",,"MAEU248159705",,"12/24/2024","12/28/2024","01/13/2025","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No","MAEU248159705","Caja con tapa organica (morado y verde)","15.75","9.06","24.02","35,992.67","1,906.99",,"RCV01","Receiving","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"4554",,"4554",,,,,"MAEU248159705","MAEU248159705","Marplantis Organic Sustainable Agriculture","United Safety Agents","Marplantis Organic Sustainable Agriculture","United Safety Agents",,,"CHILL LOGISTICS/CHANNEL ISLAND","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Chiovitti Banana Co., Ltd","Toronto","12/24/2024",,"No",,,"No",,,,"900.00","20.13","18,121.32","Cases","No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Hueneme","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0","01/13/2025",,"19,851.10","35,992.67",,,"No","4554",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"Marplantis Organic Sustainable Agriculture",,"No","1","0",,"No","No",,,,,"8",,,"4554",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","4553","4553","Marplantis Organic Sustainable Agriculture","Maersk","MNBU0528753","MAEU247964291",,"28/12/2024","13/01/2025","007ECMAR",,"900",,,"13/01/2025",,,,"Hueneme","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Walk Global/Escobar","4553",,"MAEU247964291",,"12/24/2024","12/28/2024","01/13/2025","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No","MAEU247964291","Caja con tapa organica (morado y verde)","15.75","9.06","24.02","35,992.67","1,906.99",,"RCV01","Receiving","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"4553",,"4553",,,,,"MAEU247964291","MAEU247964291","Marplantis Organic Sustainable Agriculture","United Safety Agents","Marplantis Organic Sustainable Agriculture","United Safety Agents",,,"CHILL LOGISTICS/CHANNEL ISLAND","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Chiovitti Banana Co., Ltd","Toronto","12/24/2024",,"No",,,"No",,,,"900.00","20.13","18,121.32","Cases","No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Hueneme","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0","01/13/2025",,"19,851.10","35,992.67",,,"No","4553",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"Marplantis Organic Sustainable Agriculture",,"No","1","0",,"No","No",,,,,"8",,,"4553",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","4552","4552","Marplantis Organic Sustainable Agriculture","Maersk","MNBU4006248","MAEU247964278",,"28/12/2024","13/01/2025","007ECMAR",,"900",,,"13/01/2025",,,,"Hueneme","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Walk Global/Escobar","4552",,"MAEU247964278",,"12/24/2024","12/28/2024","01/13/2025","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No","MAEU247964278","Caja con tapa organica (morado y verde)","15.75","9.06","24.02","35,992.67","1,906.99",,"RCV01","Receiving","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"4552",,"4552",,,,,"MAEU247964278","MAEU247964278","Marplantis Organic Sustainable Agriculture","United Safety Agents","Marplantis Organic Sustainable Agriculture","United Safety Agents",,,"CHILL LOGISTICS/CHANNEL ISLAND","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Chiovitti Banana Co., Ltd","Toronto","12/24/2024",,"No",,,"No",,,,"900.00","20.13","18,121.32","Cases","No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Hueneme","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0","01/13/2025",,"19,851.10","35,992.67",,,"No","4552",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"Marplantis Organic Sustainable Agriculture",,"No","1","0",,"No","No",,,,,"8",,,"4552",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"Ordered","4567",,"Coliman Pacific Corporation",,,,,"17/01/2025","21/01/2025","007MXCOL",,"900",,,"21/01/2025",,,,,"<none>",,,"<none>","<none>",,,,,"13.90","25.00","Chep","4567",,,,,,,"Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No",,"Bandeja Organica/Open-Top Case (Morado y verde)","15.75","9.06","24.02","35,992.67","1,906.99",,,,"No","39.99","2.12",,"Organic banana ",,,"4567",,,,,,,,,,,,,,,,,,,,,,,,,"12/13/2024",,"No",,,"No",,,,"900.00","25.31","22,780.35","Cases","No","0",,,,,,,,"Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0",,,"19,851.10","35,992.67",,,"No","4567",,"No","No",,"0","No","No",,,,,,,,,,,,,,,,"No","Fresh Bananas",,"Coliman Pacific Corporation",,"No","1","0",,"No","No",,,,,"0",,,,,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,
"Ordered","4566",,"Coliman Pacific Corporation",,,,,"16/01/2025","20/01/2025","007MXCOL",,"900",,,"17/01/2025",,,,,"<none>",,,"<none>","<none>",,,,,"13.90","25.00","Chep","4566",,,,,,,"Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No",,"Bandeja Organica/Open-Top Case (Morado y verde)","15.75","9.06","24.02","35,992.67","1,906.99",,,,"No","39.99","2.12",,"Organic banana ",,,"4566",,,,,,,,,,,,,,,,,,,,,,,,,"12/13/2024",,"No",,,"No",,,,"900.00","25.31","22,780.35","Cases","No","0",,,,,,,,"Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0",,,"19,851.10","35,992.67",,,"No","4566",,"No","No",,"0","No","No",,,,,,,,,,,,,,,,"No","Fresh Bananas",,"Coliman Pacific Corporation",,"No","1","0",,"No","No",,,,,"0",,,,,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,
"On Hand","4565","4565","Coliman Pacific Corporation",,,,,"09/01/2025","13/01/2025","007MXCOL",,"45",,,"13/01/2025",,,,,"No",,,"<none>","<none>",,,,,"13.90","25.00","Chep","4565",,,,"01/07/2025","01/09/2025","01/13/2025","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No",,"Bandeja Organica/Open-Top Case (Morado y verde)","15.75","9.06","24.02","1,799.63","95.35",,"IN TRUCK","in truck","No","39.99","2.12","Equifruit, Inc.","Organic banana ",,,"4565",,"4565",,,,,,,"Coliman Pacific Corporation","Equifruit, Inc.","Coliman Pacific Corporation","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,"TQL",,,"Chiovitti Banana Co., Ltd",,"01/07/2025",,"No",,,"No",,,,"45.00","27.46","1,235.91","Cases","No","2",,,,,"Truck, Containerized","Pharr","Toronto","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0","01/13/2025",,"992.55","1,799.63",,,"No","4565",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"Coliman Pacific Corporation",,"No","1","0",,"No","No",,,,,"25",,,"4565",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","4544","4544","APPBOSA","Maersk","MNBU0250940","MAEU248005148",,"21/12/2024","06/01/2025","001PEAPP","Organic","960",,,"10/01/2025",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Chep","4544",,"MAEU248005148",,"12/16/2024","12/24/2024","01/06/2025","Banano Cavendish Organico Fairtrade con banda","No","MAEU248005148","Caja con tapa organica (morado y verde)","15.75","9.06","24.02","38,392.18","2,034.12",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"4544",,"4544",,,,,"MAEU248005148","MAEU248005148","APPBOSA","United Safety Agents","APPBOSA","United Safety Agents",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Sobeys BCH","Montreal","12/16/2024",,"No",,,"No",,,,"960.00","20.12","19,316.45","Cases","No","2",,,,,"Vessel, Containerized","Paita","Philadelphia","Banano Cavendish Organico Fairtrade con banda","15.75x24.02x9.06in",,,,,"0","01/06/2025",,"21,174.50","38,392.18",,,"No","4544",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"APPBOSA",,"No","1","0",,"No","No",,,,,"5",,,"4544",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Sobeys BCH"
"On Hand","4551","4551","Latbio S.A.","Maersk","MMAU1093213","MAEU247916729",,"21/12/2024","06/01/2025","007ECLAT",,"900",,,"13/01/2025",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Walk Global/Escobar","4551",,"MAEU247916729",,"12/16/2024","12/21/2024","01/06/2025","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No","MAEU247916729","Can Case","15.75","9.06","24.02","35,992.67","1,906.99",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Organic Banana",,,"4551",,"4551",,,,,"MAEU247916729","MAEU247916729","Latbio S.A.","United Safety Agents","Latbio S.A.","United Safety Agents",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Top Banana","New York","12/16/2024",,"No",,,"No",,,,"900.00","20.05","18,045.18","Cases","No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0","01/06/2025",,"19,851.10","35,992.67",,,"No","4551",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"Latbio S.A.",,"No","1","0",,"No","No",,,,,"5",,,"4551",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Top Banana"
"On Hand","4549","4549","Hacienda Celia María C.A.","Maersk","MNBU0224920","MAEU247916713",,"21/12/2024","06/01/2025","007ECHCM",,"900",,,"12/01/2025",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Walk Global/Escobar","4549",,"MAEU247916713",,"12/16/2024","12/21/2024","01/06/2025","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No","MAEU247916713","Bandeja Organica/Open-Top Case (Morado y verde)","15.75","9.06","24.02","0.00","1,908.00",,"PA PORT","Philadelphia Port","No","0.00","2.12","Equifruit, Inc.","Organic banana",,,"4549",,"4549",,,,,"MAEU247916713","MAEU247916713","Hacienda Celia María C.A.","United Safety Agents","Hacienda Celia María C.A.","United Safety Agents",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Chiovitti Banana Co., Ltd","Toronto","12/16/2024",,"No",,,"No",,,,"900.00","20.24","18,211.55","Cases","No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0","01/06/2025",,"19,861.59","0.00",,,"No","4549",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"Hacienda Celia María C.A.",,"No","1","0",,"No","No",,,,,"5",,,"4549",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","4556","4556","ASOGUABO","Maersk","MNBU4284151","MAEU247912414",,"21/12/2024","06/01/2025","001ECELG","Organic","960",,,"14/01/2025",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Tipo CHEP","4556",,"MAEU247912414",,"12/16/2024","12/21/2024","01/06/2025","Banano Cavendish Organico Fairtrade con banda","No","MAEU247912414","Caja con tapa organica (morado y verde)","15.75","9.06","24.02","38,392.18","2,034.12",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"4556",,"4556",,,,,"MAEU247912414","MAEU247912414","ASOGUABO","United Safety Agents","ASOGUABO","United Safety Agents",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Sobeys BCH","Montreal","12/16/2024",,"No",,,"No",,,,"960.00","20.05","19,248.19","Cases","No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade con banda","15.75x24.02x9.06in",,,,,"0","01/06/2025",,"21,174.50","38,392.18",,,"No","4556",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"ASOGUABO",,"No","1","0",,"No","No",,,,,"5",,,"4556",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Sobeys BCH"
"On Hand","4555","4555","ASOGUABO","Maersk","MNBU3701477","MAEU247912398",,"21/12/2024","06/01/2025","001ECELG","Organic","960",,,"13/01/2025",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Tipo CHEP","4555",,"MAEU247912398",,"12/16/2024","12/21/2024","01/06/2025","Banano Cavendish Organico Fairtrade con banda","No","MAEU247912398","Caja con tapa organica (morado y verde)","15.75","9.06","24.02","38,392.18","2,034.12",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"4555",,"4555",,,,,"MAEU247912398","MAEU247912398","ASOGUABO","United Safety Agents","ASOGUABO","United Safety Agents",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Courchesne Larose","Montreal","12/16/2024",,"No",,,"No",,,,"960.00","20.05","19,248.19","Cases","No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade con banda","15.75x24.02x9.06in",,,,,"0","01/06/2025",,"21,174.50","38,392.18",,,"No","4555",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"ASOGUABO",,"No","1","0",,"No","No",,,,,"5",,,"4555",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Courchesne Larose"
"On Hand","4548","4548","ASOGUABO","Maersk","MMAU1075056","MAEU247912437",,"21/12/2024","10/01/2025","007ECELG","Costco","900",,,"13/01/2025",,,,"Hueneme","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Walk Global/Escobar","4548",,"MAEU247912437",,"12/16/2024","12/21/2024","01/06/2025","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No","MAEU247912437","Bandeja Organica/Open-Top Case (Morado y verde)","15.75","9.06","24.02","35,992.67","1,906.99",,"RCV01","Receiving","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"4548",,"4548",,,,,"MAEU247912437","MAEU247912437","ASOGUABO","United Safety Agents","ASOGUABO","United Safety Agents",,,"CHILL LOGISTICS/CHANNEL ISLAND","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Krown Produce  Fresh At Its Best™","Calgary","12/16/2024",,"No",,,"No",,,,"900.00","20.14","18,121.97","Cases","No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Port Hueneme","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0","01/06/2025",,"19,851.10","35,992.67",,,"No","4548",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"ASOGUABO",,"No","1","0",,"No","No",,,,,"5",,,"4548",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Krown Produce  Fresh At Its Best™"
"On Hand","4547","4547","ASOGUABO","Maersk","MNBU3477325","MAEU247912353",,"21/12/2024","06/01/2025","007ECELG","Costco","900",,,"11/01/2025",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Walk Global/Escobar","4547",,"MAEU247912353",,"12/16/2024","12/21/2024","01/06/2025","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No","MAEU247912353","Bandeja Organica/Open-Top Case (Morado y verde)","15.75","9.06","24.02","35,992.67","1,906.99",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"4547",,"4547",,,,,"MAEU247912353","MAEU247912353","ASOGUABO","Equifruit, Inc.","ASOGUABO","Equifruit, Inc.",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Chiovitti Banana Co., Ltd","Toronto","12/16/2024",,"No",,,"No",,,,"900.00","20.16","18,141.16","Cases","No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0","01/06/2025",,"19,851.10","35,992.67",,,"No","4547",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"ASOGUABO",,"No","1","0",,"No","No",,,,,"5",,,"4547",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","4546","4546","ASOGUABO","Maersk","MNBU0601134","MAEU247912336",,"21/12/2024","06/01/2025","007ECELG","Costco","900",,,"10/01/2025",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Walk Global/Escobar","4546",,"MAEU247912336",,"12/16/2024","12/21/2024","01/06/2025","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No","MAEU247912336","Bandeja Organica/Open-Top Case (Morado y verde)","15.75","9.06","24.02","35,992.67","1,906.99",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"4546",,"4546",,,,,"MAEU247912336","MAEU247912336","ASOGUABO","United Safety Agents","ASOGUABO","United Safety Agents",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Chiovitti Banana Co., Ltd","Toronto","12/16/2024",,"No",,,"No",,,,"900.00","20.16","18,141.16","Cases","No","2",,,,,"Barge","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0","01/06/2025",,"19,851.10","35,992.67",,,"No","4546",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"ASOGUABO",,"No","1","0",,"No","No",,,,,"5",,,"4546",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","4535","4535","PRIECOR S.A.","Maersk","MNBU3180189","MAEU247912261",,"21/12/2024","06/01/2025","007ECPRI",,"900",,,"09/01/2025",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Walk Global/Escobar","4535",,"MAEU247912261",,"12/16/2024","12/21/2024","01/06/2025","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No","MAEU247912261","Bandeja Organica/Open-Top Case (Morado y verde)","15.75","9.06","24.02","35,991.00","1,908.00",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"4535",,"4535",,,,,"MAEU247912261","MAEU247912261","PRIECOR S.A.","United Safety Agents","PRIECOR S.A.","United Safety Agents",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk",,,"Top Banana","New York","12/16/2024",,"No",,,"No",,,,"900.00","20.05","18,045.18","Cases","No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0","01/06/2025",,"19,861.59","35,991.00",,,"No","4535",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"PRIECOR S.A.",,"No","1","0",,"No","No",,,,,"5",,,"4535",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Top Banana"
"On Hand","4523","4523","Marplantis Organic Sustainable Agriculture","ONE","IKSU5200800","ONEYGYEE23192900",,"21/12/2024","01/01/2025","001ECMAR",,"960",,,"06/01/2025",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Walk Global/Escobar","4523",,"ONEYGYEE23192900",,"12/16/2024","12/21/2024","01/01/2025","Banano Cavendish Organico Fairtrade con banda","No","ONEYGYEE23192900","Caja con tapa organica (morado y verde)","0.00","0.00","0.00","38,390.40","0.00",,"PA PORT","Philadelphia Port","No","39.99","0.00","Equifruit, Inc.","Organic banana",,,"4523",,"4523",,,,,"ONEYGYEE23192900","ONEYGYEE23192900","Marplantis Organic Sustainable Agriculture","United Safety Agents","Marplantis Organic Sustainable Agriculture","United Safety Agents",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"ONE",,,"Chiovitti Banana Co., Ltd","Toronto","12/16/2024",,"No",,,"No",,,,"960.00","19.77","18,976.46","Casa","No","2",,,,,"Vessel, Containerized","Guayaquil","Philadelphia","Banano Cavendish Organico Fairtrade con banda","0.00x0.00x0.00in",,,,,"0","01/01/2025",,"0.00","38,390.40",,,"No","4523",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"Marplantis Organic Sustainable Agriculture",,"No","1","0",,"No","No",,,,,"7",,,"4523",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"On Hand","4534","4534","Marplantis Organic Sustainable Agriculture","ONE","OTPU6050205","ONEYGYEE23198800",,"21/12/2024","01/01/2025","007ECMAR",,"900",,,,,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.90","25.00","Walk Global/Escobar","4534",,"ONEYGYEE23198800",,"12/16/2024","12/21/2024","01/01/2025","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No","ONEYGYEE23198800","Caja con tapa organica (morado y verde)","15.75","9.06","24.02","35,992.67","1,906.99",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"4534",,"4534",,,,,"ONEYGYEE23198800","ONEYGYEE23198800","Marplantis Organic Sustainable Agriculture","United Safety Agents","Marplantis Organic Sustainable Agriculture","United Safety Agents",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"ONE",,,"Courchesne Larose","Toronto","12/16/2024",,"No",,,"No",,,,"900.00","19.98","17,981.73","Cases","No","2",,,,,"Vessel, Containerized","Guayaquil","Philadelphia","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0","01/01/2025",,"19,851.10","35,992.67",,,"No","4534",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"Marplantis Organic Sustainable Agriculture",,"No","1","0",,"No","No",,,,,"7",,,"4534",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Courchesne Larose"
